application_id,age,education,employment_type,marital_status,dependents,monthly_income,loan_amount,loan_term,interest_rate,loan_purpose,credit_score,credit_history_length,existing_loans,existing_debt,credit_inquiries,payment_history_pct,late_payments,bankruptcy_history,home_ownership,employment_length,default,application_date
APP001956,49,Bachelor,Full-Time,Single,4,50000.0,500000.0,36,16.64,Debt Consolidation,783,3.3,1,162750.67,6,85.05,1,0,Rent,10.2,0,2022-12-24
APP001957,53,PhD,Unemployed,Divorced,3,27847.55,407078.14,36,10.22,Home,675,14.8,4,115530.48,1,87.61,3,0,Rent,12.4,0,2023-11-02
APP001958,44,PhD,Full-Time,Married,2,50000.0,439698.15,48,24.89,Personal,605,3.4,3,203171.01,0,85.53,3,0,Mortgage,3.4,1,2022-07-15
APP001959,60,Master,Part-Time,Single,5,50000.0,315042.34,48,20.63,Business,699,10.7,5,240017.82,3,76.67,0,0,Mortgage,6.0,0,2020-02-14
APP001960,41,High School,Unemployed,Married,3,5889.48,76667.66,24,9.3,Home,676,8.7,1,9308.78,2,77.68,1,0,Mortgage,1.7,0,2023-10-22
APP001961,52,High School,Full-Time,Married,2,48006.03,399440.0,36,23.9,Home,741,7.3,0,0.0,4,87.37,1,1,Mortgage,5.3,0,2022-02-24
APP001962,39,Bachelor,Full-Time,Married,1,32521.83,191057.41,60,9.22,Personal,660,1.5,0,0.0,1,91.65,1,0,Rent,4.5,0,2022-03-29
APP001963,34,High School,Full-Time,Single,2,36404.85,157972.56,24,6.79,Debt Consolidation,637,2.8,0,0.0,3,91.01,0,0,Rent,13.2,0,2023-03-07
APP001964,30,High School,Full-Time,Married,0,43574.1,281493.95,48,16.19,Personal,744,5.5,2,31155.84,3,94.93,0,0,Rent,2.1,0,2020-08-30
APP001965,39,Bachelor,Part-Time,Single,2,36307.02,402342.83,48,16.9,Medical,761,3.6,1,171596.05,4,80.54,0,0,Own,2.7,0,2022-03-24
APP001966,31,Bachelor,Unemployed,Married,2,5920.84,29441.38,24,21.36,Business,587,5.6,2,21469.06,1,77.15,4,0,Rent,3.5,0,2020-02-29
APP001967,53,High School,Part-Time,Single,0,9236.13,101686.4,36,17.94,Medical,652,9.0,1,29471.89,3,75.79,0,0,Mortgage,21.3,0,2020-11-13
APP001968,30,Bachelor,Self-Employed,Married,4,38779.62,471542.96,24,22.31,Education,835,4.7,4,154964.95,2,65.8,1,0,Mortgage,1.0,0,2022-12-03
APP001969,42,Master,Full-Time,Married,5,50000.0,254602.18,48,7.81,Personal,710,6.9,1,45997.34,4,85.07,1,0,Mortgage,5.1,0,2022-03-08
APP001970,30,High School,Part-Time,Single,2,50000.0,270693.98,48,5.46,Education,675,8.7,2,232550.07,1,89.62,1,0,Own,6.0,0,2022-11-11
APP001971,49,High School,Full-Time,Divorced,3,50000.0,243755.77,48,12.76,Home,611,6.8,0,0.0,5,74.26,0,0,Rent,3.4,0,2020-09-29
APP001972,50,Master,Full-Time,Married,5,50000.0,297125.5,36,12.05,Personal,783,12.4,0,0.0,2,68.37,2,0,Mortgage,5.1,0,2023-06-13
APP001973,34,Bachelor,Full-Time,Single,0,22063.29,253644.79,24,17.36,Home,623,2.1,0,0.0,3,75.25,1,0,Mortgage,11.0,0,2023-02-16
APP001974,50,High School,Full-Time,Divorced,1,39263.68,500000.0,24,11.26,Home,850,8.1,3,44264.21,0,78.42,4,1,Rent,1.6,0,2022-07-18
APP001975,38,Vocational,Part-Time,Married,0,21353.87,241607.99,36,10.8,Debt Consolidation,734,9.8,1,15935.54,1,97.93,4,0,Mortgage,6.3,0,2021-10-08
APP001976,21,Bachelor,Part-Time,Single,5,39259.17,390677.49,48,19.99,Medical,675,7.0,0,0.0,1,71.81,1,0,Rent,3.6,0,2021-09-24
APP001977,41,Master,Full-Time,Married,1,50000.0,154085.91,60,11.31,Medical,675,6.7,0,0.0,2,92.79,3,0,Own,12.8,0,2023-08-26
APP001978,36,Bachelor,Full-Time,Married,1,25200.86,78245.75,24,22.54,Medical,786,5.9,1,85744.01,2,71.17,2,0,Own,1.0,0,2022-07-28
APP001979,41,High School,Full-Time,Divorced,3,39020.56,500000.0,48,5.93,Auto,674,7.0,5,146758.45,0,92.3,2,0,Mortgage,2.9,0,2022-05-10
APP001980,48,Bachelor,Full-Time,Married,3,50000.0,500000.0,72,17.59,Personal,686,3.0,2,45561.91,0,93.28,1,0,Own,3.6,0,2021-02-12
APP001981,35,High School,Part-Time,Married,4,50000.0,500000.0,48,15.11,Home,681,6.7,1,43318.45,2,75.24,0,0,Mortgage,6.7,0,2023-09-18
APP001982,41,High School,Full-Time,Married,3,39837.53,297505.96,36,15.87,Home,850,8.2,3,184695.54,1,75.89,1,0,Rent,5.3,0,2023-01-23
APP001983,47,Bachelor,Full-Time,Married,3,19661.18,143425.53,60,21.3,Education,618,8.9,2,33951.86,7,57.6,1,0,Mortgage,10.7,0,2023-03-16
APP001984,46,Bachelor,Full-Time,Single,3,47131.7,266497.82,48,6.99,Personal,748,11.0,3,87699.0,3,87.82,0,0,Mortgage,2.2,0,2020-06-11
APP001985,38,Vocational,Self-Employed,Married,0,35176.58,481262.17,12,20.83,Medical,735,0.8,2,101693.85,3,73.42,3,0,Mortgage,7.4,0,2021-07-23
APP001986,34,Master,Part-Time,Married,2,9260.23,30116.93,24,8.77,Business,708,4.5,0,0.0,0,43.87,1,0,Rent,14.9,0,2021-09-07
APP001987,20,High School,Full-Time,Divorced,0,48365.19,482924.95,48,9.59,Auto,617,5.1,0,0.0,1,93.4,0,0,Rent,1.3,0,2020-02-11
APP001988,44,Bachelor,Full-Time,Single,2,46653.88,417238.5,48,13.95,Auto,743,11.6,1,158935.81,3,88.5,0,0,Own,3.8,0,2022-06-01
APP001989,18,Bachelor,Part-Time,Married,1,50000.0,282570.82,48,14.99,Auto,671,4.5,0,0.0,6,62.73,1,0,Own,15.5,0,2023-12-24
APP001990,23,PhD,Part-Time,Single,0,12502.98,130675.28,60,14.22,Business,537,3.0,5,27988.67,5,73.54,1,0,Mortgage,2.9,0,2022-02-28
APP001991,25,High School,Full-Time,Single,0,12287.72,170868.43,36,9.14,Home,626,6.5,0,0.0,0,77.86,1,0,Mortgage,5.4,1,2023-11-27
APP001992,26,High School,Full-Time,Married,5,50000.0,458010.75,60,5.98,Business,623,11.3,2,139433.52,2,96.83,2,0,Mortgage,7.2,0,2022-09-02
APP001993,29,Vocational,Full-Time,Single,2,50000.0,247247.35,36,12.98,Business,668,5.5,2,182829.02,2,69.65,2,1,Own,12.3,0,2021-01-24
APP001994,63,Master,Full-Time,Single,4,40366.6,261059.85,24,14.21,Education,743,3.8,1,195875.48,1,73.89,2,0,Rent,1.0,0,2022-06-26
APP001995,57,Bachelor,Full-Time,Married,5,22887.54,273391.55,72,10.95,Education,641,3.4,1,80801.12,3,81.75,2,0,Other,5.2,0,2020-02-07
APP001996,43,Bachelor,Full-Time,Married,3,50000.0,500000.0,48,7.99,Medical,689,8.6,2,208069.89,2,68.47,3,0,Mortgage,7.6,0,2023-10-15
APP001997,55,Bachelor,Full-Time,Single,3,47153.01,468428.09,24,6.38,Personal,749,9.5,3,184314.61,1,88.61,0,0,Rent,4.4,0,2022-07-31
APP001998,33,Bachelor,Part-Time,Married,0,35566.21,500000.0,36,10.82,Education,736,4.6,0,0.0,1,89.5,4,0,Rent,10.0,0,2023-06-27
APP001999,26,High School,Part-Time,Widowed,4,24673.7,194333.94,48,7.77,Education,464,5.6,5,61280.7,3,84.74,1,0,Mortgage,1.5,0,2022-01-16
APP002000,45,Master,Full-Time,Single,0,50000.0,175028.07,36,7.69,Auto,734,5.0,4,114794.33,2,59.12,2,0,Own,1.6,0,2021-10-28
APP002001,27,High School,Full-Time,Single,2,48831.13,500000.0,36,7.91,Home,740,4.6,0,0.0,0,91.1,1,0,Mortgage,4.7,0,2020-06-18
APP002002,32,Bachelor,Self-Employed,Divorced,1,21957.52,245093.13,72,14.18,Personal,832,4.6,2,78362.48,2,76.93,4,1,Rent,1.4,0,2020-10-10
APP002003,64,Bachelor,Unemployed,Single,2,16728.35,72567.79,36,5.62,Business,757,5.3,2,62863.34,1,82.46,2,0,Mortgage,16.3,0,2022-01-18
APP002004,46,High School,Full-Time,Married,4,50000.0,500000.0,12,7.67,Medical,663,5.0,1,247070.23,2,77.5,2,0,Rent,3.7,0,2022-05-14
APP002005,28,Bachelor,Full-Time,Single,0,50000.0,500000.0,24,19.63,Home,516,1.5,1,80638.84,1,84.52,4,0,Mortgage,0.4,0,2020-01-30
APP002006,50,Master,Full-Time,Married,0,29235.21,360816.75,12,9.04,Education,682,4.9,2,110318.37,0,70.06,1,0,Rent,17.4,0,2020-03-06
APP002007,40,Bachelor,Full-Time,Divorced,2,28613.36,200254.33,36,21.54,Auto,635,9.1,1,45696.6,0,95.37,2,0,Own,5.0,0,2022-09-13
APP002008,34,Bachelor,Full-Time,Single,3,43063.53,500000.0,60,13.91,Personal,611,7.9,2,106160.17,2,74.86,2,0,Rent,7.8,0,2022-09-16
APP002009,22,High School,Part-Time,Single,3,50000.0,351318.88,60,23.31,Personal,603,4.6,3,124917.54,4,86.46,0,0,Own,13.2,0,2022-09-18
APP002010,65,Master,Full-Time,Married,1,18816.55,120266.88,60,15.16,Auto,713,6.2,2,62478.29,1,74.02,3,0,Rent,2.2,0,2022-11-26
APP002011,19,Master,Full-Time,Single,1,50000.0,500000.0,48,21.47,Home,610,10.8,0,0.0,2,43.45,0,0,Rent,4.2,0,2021-10-23
APP002012,18,Bachelor,Full-Time,Married,4,50000.0,500000.0,72,11.71,Personal,770,6.7,1,26554.67,2,85.01,1,0,Mortgage,7.4,0,2023-11-08
APP002013,40,Bachelor,Part-Time,Widowed,2,14953.76,80752.91,36,14.13,Debt Consolidation,712,4.2,1,31805.37,4,43.12,1,1,Rent,4.6,0,2023-01-07
APP002014,56,High School,Full-Time,Married,0,50000.0,204255.48,24,20.99,Education,736,4.7,3,80680.19,4,64.35,1,0,Rent,8.2,0,2022-11-22
APP002015,61,Bachelor,Full-Time,Single,0,25480.48,87590.08,48,24.88,Education,660,8.8,5,21755.79,4,94.97,4,0,Mortgage,2.5,0,2021-05-07
APP002016,46,Master,Full-Time,Single,2,35290.53,261121.62,12,5.43,Debt Consolidation,663,13.3,0,0.0,2,58.55,1,0,Own,2.0,0,2020-09-18
APP002017,57,Bachelor,Part-Time,Married,2,50000.0,398686.84,48,23.97,Business,621,3.2,0,0.0,1,94.19,2,0,Own,3.5,0,2020-06-03
APP002018,48,Master,Full-Time,Widowed,5,47621.33,375344.33,36,11.37,Personal,850,1.3,0,0.0,3,72.49,2,0,Own,2.1,0,2021-11-19
APP002019,46,Master,Full-Time,Single,5,50000.0,500000.0,36,10.12,Debt Consolidation,624,7.0,1,152177.84,1,83.08,4,0,Mortgage,1.6,0,2023-10-01
APP002020,36,High School,Full-Time,Married,2,35866.08,159819.27,24,23.39,Debt Consolidation,621,3.6,0,0.0,2,85.06,0,0,Mortgage,0.4,0,2021-03-15
APP002021,45,Bachelor,Unemployed,Married,2,9135.0,123831.52,48,24.87,Business,720,2.8,2,30734.56,2,86.09,3,0,Rent,3.1,0,2022-07-04
APP002022,36,Bachelor,Full-Time,Divorced,0,48859.74,500000.0,60,10.07,Auto,627,4.2,0,0.0,1,88.5,0,0,Own,6.9,0,2020-11-07
APP002023,33,Vocational,Part-Time,Married,1,36643.36,295486.41,36,22.89,Home,601,7.1,0,0.0,2,73.97,1,0,Rent,10.1,0,2023-11-01
APP002024,44,PhD,Full-Time,Married,1,50000.0,500000.0,48,16.99,Debt Consolidation,755,3.9,1,177840.41,1,79.39,0,0,Rent,6.6,0,2020-03-31
APP002025,49,High School,Full-Time,Married,1,50000.0,181216.27,24,6.88,Home,621,10.3,1,110848.95,4,65.54,1,0,Rent,0.8,0,2022-08-07
APP002026,31,Bachelor,Full-Time,Married,0,25245.14,79653.71,36,24.88,Home,458,4.6,0,0.0,1,97.18,0,0,Other,8.3,0,2022-01-08
APP002027,23,Vocational,Full-Time,Single,0,36389.36,112279.5,24,17.0,Debt Consolidation,604,11.7,1,41704.99,1,76.9,1,0,Rent,6.3,0,2023-08-10
APP002028,25,High School,Unemployed,Divorced,3,3491.04,40008.33,36,20.8,Education,719,3.4,0,0.0,2,77.67,3,1,Mortgage,7.0,0,2023-02-22
APP002029,54,Bachelor,Self-Employed,Married,0,50000.0,500000.0,60,14.2,Medical,594,14.5,0,0.0,3,73.38,3,0,Rent,2.7,0,2023-05-31
APP002030,40,Bachelor,Full-Time,Divorced,5,50000.0,500000.0,72,10.42,Home,755,2.4,3,42301.93,2,85.7,1,1,Own,2.6,0,2022-03-25
APP002031,41,Bachelor,Part-Time,Single,0,28627.38,186664.81,24,14.8,Home,673,7.5,1,20873.6,1,73.3,0,0,Mortgage,6.9,0,2022-11-09
APP002032,33,Bachelor,Full-Time,Married,4,50000.0,395023.06,24,10.07,Business,797,5.8,1,39642.71,4,76.98,2,0,Own,9.3,0,2023-12-12
APP002033,47,High School,Part-Time,Married,5,9133.92,133967.65,12,7.67,Auto,727,5.1,0,0.0,3,79.63,3,0,Rent,4.9,0,2022-01-03
APP002034,59,PhD,Full-Time,Married,5,50000.0,347954.29,36,21.59,Personal,685,6.1,1,56452.51,3,77.4,1,0,Mortgage,9.4,0,2021-02-09
APP002035,51,Bachelor,Self-Employed,Married,0,50000.0,240986.14,36,20.96,Education,684,3.8,0,0.0,1,73.75,2,0,Rent,0.6,0,2020-05-09
APP002036,27,Bachelor,Self-Employed,Married,4,41407.29,343175.31,72,20.01,Debt Consolidation,623,7.1,0,0.0,0,91.89,1,0,Own,5.0,0,2020-09-24
APP002037,41,PhD,Full-Time,Single,5,50000.0,500000.0,36,13.41,Auto,626,6.8,1,161431.32,4,74.42,3,1,Rent,4.9,1,2023-01-01
APP002038,26,High School,Full-Time,Single,0,46158.55,191631.13,36,6.23,Personal,847,2.4,2,221504.19,3,78.92,3,0,Mortgage,10.1,0,2021-08-24
APP002039,41,Bachelor,Full-Time,Married,0,50000.0,500000.0,60,17.33,Home,798,9.7,0,0.0,3,77.1,2,0,Mortgage,9.7,0,2023-08-20
APP002040,46,High School,Unemployed,Married,2,3500.23,48204.56,24,9.47,Home,641,6.6,1,8893.56,2,77.88,1,0,Mortgage,8.9,0,2021-08-22
APP002041,45,High School,Full-Time,Married,5,50000.0,500000.0,60,22.43,Personal,581,9.7,3,117850.22,2,82.24,1,0,Rent,8.2,0,2020-08-27
APP002042,40,Master,Full-Time,Married,0,38149.23,289867.57,60,24.52,Debt Consolidation,594,4.7,0,0.0,3,83.76,2,0,Mortgage,7.3,0,2021-01-06
APP002043,39,Master,Full-Time,Married,4,25578.49,246110.1,60,7.18,Personal,698,10.2,0,0.0,1,85.28,1,0,Rent,7.7,0,2023-03-30
APP002044,30,High School,Unemployed,Married,2,18947.53,253873.87,24,7.37,Business,669,5.2,1,47548.59,1,67.22,0,0,Mortgage,3.7,0,2022-10-01
APP002045,32,High School,Full-Time,Married,2,39089.68,500000.0,36,13.22,Medical,646,4.0,1,97576.57,0,73.86,0,0,Mortgage,10.6,0,2020-11-22
APP002046,37,Bachelor,Self-Employed,Single,3,50000.0,384231.58,36,12.42,Business,776,2.7,0,0.0,3,92.56,0,0,Mortgage,10.4,0,2023-07-04
APP002047,27,Bachelor,Full-Time,Divorced,0,50000.0,243085.23,12,7.76,Debt Consolidation,644,2.3,0,0.0,1,62.49,1,0,Own,1.3,0,2021-04-19
APP002048,43,High School,Full-Time,Married,2,50000.0,387387.55,24,15.26,Business,718,6.3,2,176783.42,0,70.94,3,1,Own,6.1,0,2020-09-04
APP002049,28,Master,Full-Time,Widowed,2,25251.83,352770.4,36,12.94,Personal,694,4.3,2,77905.67,0,78.17,0,0,Rent,13.1,0,2023-06-17
APP002050,18,Bachelor,Full-Time,Married,0,50000.0,500000.0,36,5.79,Home,616,4.5,1,117518.69,0,57.46,1,0,Own,7.2,0,2023-08-07
APP002051,46,Bachelor,Full-Time,Single,4,50000.0,481640.23,36,10.89,Personal,528,3.1,0,0.0,1,51.96,0,0,Rent,4.5,0,2022-04-30
APP002052,31,Master,Full-Time,Married,0,38418.47,305376.12,36,20.63,Personal,669,1.4,0,0.0,2,89.4,0,0,Own,9.6,0,2020-06-06
APP002053,40,Master,Full-Time,Single,0,50000.0,360404.41,36,12.63,Personal,503,5.3,1,227708.92,3,85.73,0,0,Own,5.2,0,2022-01-12
APP002054,38,Bachelor,Part-Time,Single,0,24883.14,307238.75,24,24.41,Business,704,6.2,1,60684.98,2,91.99,2,0,Other,4.0,0,2021-01-11
APP002055,39,High School,Full-Time,Single,3,50000.0,500000.0,60,20.45,Home,665,2.7,0,0.0,4,87.03,2,0,Own,10.2,0,2021-08-30
APP002056,58,Bachelor,Part-Time,Married,4,26574.22,241911.91,12,12.7,Education,638,3.6,1,72392.91,2,92.13,1,0,Mortgage,7.2,0,2020-06-08
APP002057,54,High School,Full-Time,Divorced,0,24954.22,116282.32,72,8.76,Personal,621,7.5,1,61464.66,1,81.94,2,0,Mortgage,3.0,0,2020-12-30
APP002058,46,Bachelor,Full-Time,Married,4,16255.53,126511.84,36,11.4,Debt Consolidation,730,5.8,4,57663.05,1,67.34,1,0,Own,2.7,0,2023-10-10
APP002059,36,Master,Self-Employed,Married,3,50000.0,353447.95,48,9.76,Medical,775,2.2,3,173635.33,2,69.45,1,0,Mortgage,4.3,0,2021-04-16
APP002060,38,High School,Full-Time,Married,1,48640.92,500000.0,48,10.76,Home,528,1.2,0,0.0,2,71.74,0,0,Mortgage,3.0,0,2023-04-27
APP002061,57,High School,Full-Time,Single,1,50000.0,500000.0,36,18.4,Home,716,2.3,2,31385.24,5,83.81,3,0,Rent,5.2,0,2022-08-05
APP002062,45,High School,Full-Time,Married,0,50000.0,259463.79,24,19.67,Personal,618,2.7,1,107410.28,3,78.7,3,0,Own,0.3,0,2023-09-20
APP002063,36,Vocational,Self-Employed,Divorced,1,15531.8,157152.08,48,18.63,Debt Consolidation,698,6.2,0,0.0,1,94.19,2,1,Mortgage,10.8,0,2023-10-25
APP002064,50,Bachelor,Part-Time,Single,0,17369.52,71260.81,24,16.52,Debt Consolidation,653,8.4,1,37643.67,4,90.11,5,0,Rent,4.5,1,2021-12-25
APP002065,20,Master,Full-Time,Divorced,2,50000.0,392112.77,48,12.47,Business,612,2.2,5,98704.12,2,78.84,2,0,Own,4.0,0,2021-10-15
APP002066,32,High School,Full-Time,Married,3,11280.55,125581.54,60,19.04,Business,641,5.5,2,38884.16,3,89.83,3,0,Own,2.1,0,2020-10-09
APP002067,39,Bachelor,Full-Time,Married,5,25591.64,157861.29,48,5.94,Personal,616,4.5,1,55364.59,0,91.01,0,1,Mortgage,21.9,0,2020-03-04
APP002068,20,Vocational,Self-Employed,Married,0,50000.0,500000.0,72,9.8,Debt Consolidation,564,7.5,1,140470.98,1,72.34,0,0,Mortgage,5.6,0,2022-08-05
APP002069,33,Bachelor,Full-Time,Married,4,50000.0,387005.29,24,10.18,Personal,784,1.5,2,179328.04,2,65.59,0,0,Mortgage,2.2,0,2022-09-06
APP002070,61,Master,Full-Time,Divorced,2,50000.0,487791.14,60,12.87,Medical,738,4.8,0,0.0,3,62.78,1,0,Mortgage,0.5,0,2021-11-26
APP002071,48,High School,Retired,Single,1,12645.67,171538.89,12,10.01,Auto,709,9.0,1,62518.81,3,60.64,0,0,Mortgage,6.5,1,2021-09-09
APP002072,52,Vocational,Full-Time,Married,1,32601.12,440316.34,48,20.66,Business,803,6.4,0,0.0,2,74.81,1,0,Own,1.0,0,2020-11-30
APP002073,47,Master,Full-Time,Married,1,50000.0,500000.0,72,20.04,Medical,648,4.2,0,0.0,3,87.6,1,0,Rent,12.4,0,2022-08-19
APP002074,40,High School,Full-Time,Married,1,23449.86,88464.71,24,22.76,Home,691,5.6,0,0.0,5,98.79,0,0,Mortgage,7.9,0,2021-06-14
APP002075,45,Bachelor,Part-Time,Single,5,22813.96,185588.3,36,5.68,Business,691,6.1,1,18069.03,6,42.74,2,0,Own,1.0,0,2020-01-13
APP002076,44,Bachelor,Part-Time,Single,1,13282.33,92818.55,24,12.16,Home,676,3.3,0,0.0,3,74.07,2,0,Mortgage,18.1,0,2022-10-21
APP002077,33,Master,Full-Time,Single,3,18378.35,159562.33,24,23.32,Debt Consolidation,711,5.1,1,11206.86,1,74.68,0,0,Rent,2.4,0,2020-01-05
APP002078,42,PhD,Part-Time,Single,3,36779.86,264557.7,12,14.21,Personal,706,9.9,0,0.0,2,77.76,1,0,Rent,5.6,0,2022-06-22
APP002079,30,High School,Part-Time,Single,0,20394.7,69714.92,12,21.62,Home,694,4.4,0,0.0,2,93.02,1,0,Rent,9.9,0,2021-11-24
APP002080,36,High School,Full-Time,Married,1,50000.0,500000.0,36,12.15,Business,633,3.1,0,0.0,2,65.37,1,0,Mortgage,7.1,0,2023-01-25
APP002081,38,High School,Full-Time,Married,0,50000.0,361100.19,48,16.94,Auto,614,5.9,2,189549.94,4,88.14,0,0,Rent,6.3,0,2021-08-21
APP002082,19,Bachelor,Full-Time,Widowed,4,50000.0,399298.78,12,10.0,Home,570,5.3,2,137856.69,0,61.01,2,0,Rent,3.9,0,2023-05-04
APP002083,28,Vocational,Full-Time,Divorced,3,49165.49,500000.0,60,22.44,Auto,691,2.6,4,233792.04,1,81.71,3,0,Rent,2.8,0,2022-05-08
APP002084,45,Bachelor,Full-Time,Single,2,50000.0,500000.0,24,15.73,Business,553,3.2,1,236118.42,3,86.45,0,0,Mortgage,4.6,0,2022-01-08
APP002085,21,Master,Full-Time,Married,5,50000.0,355693.8,48,9.24,Education,771,9.8,2,240192.57,2,62.44,0,1,Rent,12.2,0,2022-12-14
APP002086,39,High School,Part-Time,Single,2,42198.56,500000.0,36,16.4,Auto,560,14.4,0,0.0,3,87.24,2,0,Other,1.1,0,2021-03-31
APP002087,59,Bachelor,Full-Time,Married,3,50000.0,500000.0,36,5.54,Home,575,5.7,2,69785.56,6,88.93,1,0,Mortgage,6.6,0,2023-11-12
APP002088,33,Bachelor,Part-Time,Divorced,0,12948.18,148946.24,24,7.11,Business,548,2.0,0,0.0,3,92.03,1,0,Rent,1.3,0,2020-11-28
APP002089,33,High School,Full-Time,Single,2,50000.0,282280.08,24,13.56,Education,751,7.6,3,89261.79,1,77.91,2,0,Mortgage,3.3,0,2023-06-08
APP002090,64,Bachelor,Full-Time,Single,4,37346.2,487298.28,48,24.91,Medical,571,1.7,0,0.0,3,85.74,1,0,Own,8.0,0,2021-08-11
APP002091,58,Bachelor,Unemployed,Single,4,3464.83,51609.33,36,24.75,Home,718,7.1,2,12839.86,3,60.1,1,0,Rent,2.3,0,2023-11-14
APP002092,52,Bachelor,Full-Time,Divorced,1,22209.98,235335.05,12,12.08,Home,709,9.6,1,77855.13,1,76.32,2,0,Own,14.0,0,2020-10-18
APP002093,23,High School,Full-Time,Married,0,12572.47,183112.86,36,20.47,Home,625,7.5,1,58851.04,1,98.26,2,0,Own,13.7,0,2023-03-06
APP002094,31,High School,Self-Employed,Married,5,29644.0,265877.46,60,12.64,Debt Consolidation,660,8.7,0,0.0,5,74.31,2,0,Own,4.1,0,2023-06-11
APP002095,48,Bachelor,Full-Time,Married,5,50000.0,500000.0,36,15.47,Education,521,2.5,3,123979.71,3,81.8,1,0,Rent,2.0,0,2021-08-12
APP002096,60,Master,Self-Employed,Married,2,50000.0,500000.0,36,19.13,Business,610,3.7,0,0.0,2,80.13,1,0,Mortgage,10.4,0,2022-05-22
APP002097,30,Vocational,Self-Employed,Single,3,39646.71,124695.0,48,23.65,Business,709,0.9,1,67510.17,2,83.06,4,0,Own,1.5,0,2021-02-12
APP002098,30,Vocational,Self-Employed,Widowed,0,50000.0,191247.47,36,5.05,Personal,744,18.7,1,75149.16,3,82.15,3,1,Mortgage,2.2,0,2021-06-05
APP002099,59,High School,Self-Employed,Single,2,24371.94,150589.5,24,10.41,Personal,604,3.0,2,72684.21,1,78.98,3,0,Other,0.6,0,2023-06-30
APP002100,28,Master,Full-Time,Married,2,50000.0,500000.0,24,13.17,Personal,584,5.0,0,0.0,3,71.4,0,0,Rent,2.4,0,2022-12-28
APP002101,30,High School,Part-Time,Divorced,0,22910.21,89181.53,36,10.69,Personal,663,6.8,0,0.0,1,74.04,0,0,Own,15.8,0,2021-06-14
APP002102,33,Bachelor,Part-Time,Divorced,4,18801.04,232874.94,12,14.33,Home,702,4.9,0,0.0,5,82.52,0,0,Mortgage,1.2,0,2022-05-12
APP002103,34,Bachelor,Full-Time,Married,0,50000.0,215200.16,60,5.88,Business,774,7.9,0,0.0,1,91.28,0,0,Mortgage,6.3,0,2022-09-28
APP002104,40,Bachelor,Self-Employed,Single,3,26663.93,215597.11,24,13.1,Education,740,9.7,1,102062.5,2,80.83,2,0,Mortgage,5.3,0,2022-11-25
APP002105,45,Bachelor,Full-Time,Married,1,50000.0,500000.0,36,14.1,Education,683,5.0,2,45258.84,2,69.4,2,1,Mortgage,12.6,0,2021-01-10
APP002106,42,Master,Part-Time,Married,4,50000.0,177148.82,24,22.11,Auto,664,2.8,2,177651.96,2,91.89,2,0,Rent,3.7,0,2023-02-01
APP002107,35,Bachelor,Full-Time,Married,0,40649.57,500000.0,12,24.75,Medical,816,6.2,1,152761.31,0,95.26,0,0,Mortgage,9.8,0,2023-09-20
APP002108,23,High School,Full-Time,Single,3,30236.97,417694.68,48,19.82,Medical,726,3.6,1,55412.39,1,92.11,1,0,Rent,5.0,0,2020-09-01
APP002109,25,High School,Full-Time,Married,1,22137.51,207283.6,36,16.22,Home,698,7.8,1,84749.06,1,82.05,1,0,Own,2.4,0,2020-06-10
APP002110,41,Bachelor,Full-Time,Married,1,50000.0,337930.98,60,11.06,Personal,830,4.5,1,53735.76,0,83.32,1,0,Other,3.7,0,2022-10-01
APP002111,51,Master,Self-Employed,Married,2,50000.0,202106.17,60,6.6,Personal,768,2.5,3,176979.84,0,91.73,3,0,Other,2.5,0,2021-10-04
APP002112,35,Master,Full-Time,Married,1,50000.0,334256.87,60,7.68,Medical,625,5.0,1,228830.32,4,85.33,0,0,Mortgage,3.4,0,2023-06-22
APP002113,45,Bachelor,Full-Time,Married,5,27260.97,118251.44,24,17.44,Business,837,3.2,1,113517.77,0,54.29,3,0,Other,0.8,0,2023-07-30
APP002114,43,Bachelor,Full-Time,Divorced,2,50000.0,179425.66,36,14.26,Business,749,10.2,0,0.0,6,87.97,1,0,Mortgage,5.2,0,2022-04-06
APP002115,52,High School,Full-Time,Single,1,11480.61,35761.34,12,8.05,Medical,718,6.2,1,57345.72,1,76.99,0,0,Rent,8.0,0,2021-09-11
APP002116,42,High School,Full-Time,Married,2,32517.79,444492.93,12,11.23,Medical,708,6.1,0,0.0,5,86.54,2,0,Rent,4.0,0,2022-12-15
APP002117,37,Master,Self-Employed,Married,3,50000.0,185528.89,36,18.62,Personal,592,11.5,1,62917.24,2,93.67,3,0,Own,4.3,0,2020-10-09
APP002118,40,Bachelor,Self-Employed,Married,2,50000.0,500000.0,36,12.93,Home,782,6.6,0,0.0,2,92.15,3,0,Rent,5.3,0,2023-12-14
APP002119,38,Master,Full-Time,Single,4,50000.0,166294.81,36,17.67,Education,619,3.0,0,0.0,1,73.18,1,0,Own,5.4,0,2023-03-23
APP002120,56,Bachelor,Unemployed,Single,1,7581.52,29113.18,36,24.14,Medical,647,2.0,2,17215.54,2,69.58,3,0,Mortgage,7.6,0,2021-11-12
APP002121,32,Bachelor,Full-Time,Single,4,16894.48,138137.01,24,12.57,Education,640,4.1,1,32170.66,1,93.45,0,0,Mortgage,11.9,0,2022-06-29
APP002122,45,Bachelor,Self-Employed,Married,3,46520.22,307921.95,60,12.57,Auto,697,8.5,1,73259.09,1,63.02,0,0,Rent,0.6,0,2021-02-13
